short_name,African,Alcohol,Bakery,Barbecue,Beef,Breakfast & Brunch,Bubble Tea,Burgers,Butcher,Canadian,Caribbean,Chicken,Chinese,Coffee/Tea,Convenience,Desserts,Ethiopian,Fast food,Filipino,French,Fries,German,Gluten Free,Halal,Haute Cuisine,Healthy,Hot Dogs & Sausages,Indian,Italian,Japanese,Korean,Kosher,Lamb,Latin American,Mediterranean,Mexican,Middle Eastern,Noodles,Pet Food,Pizza,Popcorn,Pork,Pub food,Rice,Sandwiches & Subs,Seafood,Soup,Spanish,Steakhouse,Sushi,Tacos,Thai,Vegetarian,Vietnamese
bistro novelle,0.0,0.029411764705882353,0.04411764705882353,0.014705882352941176,0.07352941176470588,0.058823529411764705,0.0,0.029411764705882353,0.014705882352941176,0.08823529411764706,0.0,0.029411764705882353,0.0,0.04411764705882353,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.1323529411764706,0.0,0.04411764705882353,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.07352941176470588,0.1323529411764706,0.04411764705882353,0.0,0.058823529411764705,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.014705882352941176,0.0
bite me grill,0.0,0.0029850746268656717,0.14029850746268657,0.005970149253731343,0.0029850746268656717,0.05970149253731343,0.0,0.026865671641791045,0.01791044776119403,0.08059701492537313,0.0,0.03283582089552239,0.0,0.03582089552238806,0.0,0.1880597014925373,0.0,0.0029850746268656717,0.0,0.029850746268656716,0.08358208955223881,0.0,0.0,0.0,0.0,0.05970149253731343,0.020895522388059702,0.008955223880597015,0.0,0.0,0.0,0.0,0.0,0.0,0.029850746268656716,0.014925373134328358,0.014925373134328358,0.0,0.0,0.0,0.0,0.05970149253731343,0.014925373134328358,0.014925373134328358,0.020895522388059702,0.0029850746268656717,0.0,0.0029850746268656717,0.011940298507462687,0.0,0.0,0.0,0.011940298507462687,0.0
bk liquor,0.0,0.8233532934131736,0.008982035928143712,0.0,0.0,0.0,0.0,0.0,0.014970059880239521,0.059880239520958084,0.0,0.0,0.0,0.011976047904191617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03592814371257485,0.011976047904191617,0.0,0.0029940119760479044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020958083832335328,0.0,0.0,0.0,0.008982035928143712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bk liquor store,0.0,0.7718120805369127,0.005592841163310962,0.0011185682326621924,0.0022371364653243847,0.0011185682326621924,0.0,0.0,0.0145413870246085,0.06263982102908278,0.0,0.0,0.0,0.016778523489932886,0.0,0.0,0.0,0.0,0.0,0.007829977628635347,0.0,0.006711409395973154,0.0011185682326621924,0.0,0.012304250559284116,0.030201342281879196,0.0,0.0011185682326621924,0.021252796420581657,0.003355704697986577,0.0,0.0,0.0022371364653243847,0.0,0.0,0.0,0.0,0.0,0.013422818791946308,0.0,0.0,0.0,0.02237136465324385,0.0,0.0,0.0011185682326621924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011185682326621924
bk liquor store bowness,0.0,0.8356164383561644,0.0019569471624266144,0.0,0.0019569471624266144,0.0,0.0,0.0,0.009784735812133072,0.023483365949119372,0.0019569471624266144,0.0,0.0,0.007827788649706457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019569471624266144,0.0,0.03131115459882583,0.0410958904109589,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,0.007827788649706457,0.0019569471624266144,0.0,0.0,0.0,0.0,0.025440313111545987,0.0,0.0,0.0,0.003913894324853229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bk liquor store westbrook,0.0,0.7815275310834814,0.0017761989342806395,0.0,0.0017761989342806395,0.0017761989342806395,0.0,0.0,0.010657193605683837,0.028419182948490232,0.003552397868561279,0.0,0.0,0.028419182948490232,0.0,0.0017761989342806395,0.0,0.0,0.0,0.0,0.0,0.003552397868561279,0.0017761989342806395,0.0,0.04085257548845471,0.03907637655417407,0.0,0.0053285968028419185,0.0,0.0017761989342806395,0.0,0.0,0.0053285968028419185,0.0017761989342806395,0.0017761989342806395,0.0,0.0,0.0,0.015985790408525755,0.0,0.0,0.0,0.019538188277087035,0.003552397868561279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
black pearl,0.0,0.0,0.0,0.0,0.0,0.009259259259259259,0.037037037037037035,0.0,0.07407407407407407,0.0,0.0,0.009259259259259259,0.0,0.17592592592592593,0.0,0.06481481481481481,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.14814814814814814,0.0,0.018518518518518517,0.0,0.4074074074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009259259259259259,0.0,0.0,0.0,0.0,0.009259259259259259,0.0,0.0,0.0,0.0,0.0,0.009259259259259259,0.009259259259259259,0.0
black pearl bubble tea and street food,0.0,0.0,0.08823529411764706,0.014705882352941176,0.029411764705882353,0.014705882352941176,0.14705882352941177,0.0,0.014705882352941176,0.014705882352941176,0.0,0.04411764705882353,0.029411764705882353,0.22058823529411764,0.0,0.08823529411764706,0.0,0.0,0.0,0.014705882352941176,0.07352941176470588,0.0,0.0,0.0,0.0,0.07352941176470588,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.08823529411764706,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.0,0.0,0.0,0.0
black salt bistro,0.0,0.006430868167202572,0.028938906752411574,0.022508038585209004,0.03215434083601286,0.02572347266881029,0.03536977491961415,0.03215434083601286,0.01929260450160772,0.012861736334405145,0.0,0.06752411575562701,0.0,0.06752411575562701,0.0,0.09003215434083602,0.0,0.006430868167202572,0.0,0.0,0.00964630225080386,0.003215434083601286,0.0,0.0,0.0,0.07717041800643087,0.00964630225080386,0.16720257234726688,0.012861736334405145,0.0,0.0,0.0,0.003215434083601286,0.0,0.006430868167202572,0.006430868167202572,0.003215434083601286,0.003215434083601286,0.0,0.01929260450160772,0.0,0.022508038585209004,0.01929260450160772,0.05144694533762058,0.05144694533762058,0.028938906752411574,0.012861736334405145,0.0,0.01607717041800643,0.0,0.003215434083601286,0.012861736334405145,0.012861736334405145,0.0
black swan ale house,0.0,0.008264462809917356,0.06611570247933884,0.0743801652892562,0.01652892561983471,0.0743801652892562,0.0,0.04132231404958678,0.0,0.008264462809917356,0.0,0.05785123966942149,0.0,0.008264462809917356,0.0,0.0,0.0,0.0,0.0,0.024793388429752067,0.03305785123966942,0.0,0.0,0.0,0.0,0.10743801652892562,0.008264462809917356,0.01652892561983471,0.01652892561983471,0.024793388429752067,0.0,0.0,0.0,0.0,0.008264462809917356,0.04132231404958678,0.0,0.01652892561983471,0.0,0.024793388429752067,0.0,0.06611570247933884,0.0743801652892562,0.008264462809917356,0.1322314049586777,0.008264462809917356,0.0,0.024793388429752067,0.008264462809917356,0.0,0.0,0.0,0.0,0.0
blackbird public urban bar,0.0,0.0,0.0273972602739726,0.02054794520547945,0.03424657534246575,0.0547945205479452,0.0,0.07534246575342465,0.0,0.02054794520547945,0.0,0.07534246575342465,0.00684931506849315,0.02054794520547945,0.0,0.04794520547945205,0.0,0.0,0.0,0.0273972602739726,0.02054794520547945,0.0,0.0,0.0,0.0,0.0547945205479452,0.0136986301369863,0.00684931506849315,0.00684931506849315,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0273972602739726,0.02054794520547945,0.00684931506849315,0.0684931506849315,0.08904109589041095,0.0,0.0684931506849315,0.03424657534246575,0.00684931506849315,0.02054794520547945,0.03424657534246575,0.0,0.0410958904109589,0.02054794520547945,0.0,0.02054794520547945,0.0,0.0136986301369863,0.0
blackwell's pub & eatery,0.0,0.06598984771573604,0.015228426395939087,0.04060913705583756,0.06091370558375635,0.030456852791878174,0.0,0.01015228426395939,0.01015228426395939,0.015228426395939087,0.0,0.06091370558375635,0.0,0.02030456852791878,0.0,0.0,0.0,0.0,0.0,0.01015228426395939,0.015228426395939087,0.0,0.0,0.0,0.0,0.07614213197969544,0.02030456852791878,0.01015228426395939,0.03553299492385787,0.0,0.0,0.0,0.0,0.0,0.015228426395939087,0.01015228426395939,0.01015228426395939,0.015228426395939087,0.0,0.2436548223350254,0.0,0.10152284263959391,0.015228426395939087,0.005076142131979695,0.025380710659898477,0.030456852791878174,0.0,0.0,0.02030456852791878,0.0,0.0,0.0,0.01015228426395939,0.0
blanco cantina,0.0,0.0,0.013157894736842105,0.02631578947368421,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.18421052631578946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47368421052631576,0.0,0.0,0.0,0.0,0.0,0.0,0.013157894736842105,0.05263157894736842,0.013157894736842105,0.02631578947368421,0.0,0.013157894736842105,0.0,0.0,0.06578947368421052,0.0,0.013157894736842105,0.0
blind beggar smokehouse,0.0,0.017241379310344827,0.06896551724137931,0.15517241379310345,0.034482758620689655,0.034482758620689655,0.0,0.0,0.0,0.10344827586206896,0.0,0.08620689655172414,0.0,0.017241379310344827,0.0,0.017241379310344827,0.0,0.0,0.0,0.017241379310344827,0.06896551724137931,0.0,0.0,0.0,0.0,0.1206896551724138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.1206896551724138,0.06896551724137931,0.0,0.05172413793103448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bliss & co. cupcakes and desserts,0.0,0.0,0.4274193548387097,0.0,0.0,0.016129032258064516,0.0,0.0,0.024193548387096774,0.008064516129032258,0.0,0.0,0.0,0.0,0.0,0.24193548387096775,0.0,0.0,0.0,0.008064516129032258,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.024193548387096774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1532258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.0
blowers & grafton - creekside,0.0,0.06321839080459771,0.05172413793103448,0.034482758620689655,0.017241379310344827,0.005747126436781609,0.0,0.011494252873563218,0.011494252873563218,0.05172413793103448,0.0,0.034482758620689655,0.0,0.011494252873563218,0.0,0.05747126436781609,0.0,0.005747126436781609,0.0,0.0,0.06321839080459771,0.0,0.0,0.0,0.0,0.10919540229885058,0.0,0.011494252873563218,0.0,0.0,0.0,0.0,0.011494252873563218,0.0,0.017241379310344827,0.034482758620689655,0.06321839080459771,0.0,0.05172413793103448,0.10344827586206896,0.0,0.06896551724137931,0.022988505747126436,0.0,0.022988505747126436,0.05747126436781609,0.0,0.0,0.005747126436781609,0.0,0.0,0.0,0.0,0.0
blowers & grafton - mission,0.0,0.11610486891385768,0.052434456928838954,0.02247191011235955,0.0149812734082397,0.018726591760299626,0.0,0.00749063670411985,0.0149812734082397,0.0449438202247191,0.0,0.033707865168539325,0.0,0.018726591760299626,0.0,0.06367041198501873,0.0,0.003745318352059925,0.0,0.0,0.0449438202247191,0.0,0.011235955056179775,0.0,0.0,0.11610486891385768,0.0,0.00749063670411985,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.011235955056179775,0.03745318352059925,0.0449438202247191,0.0,0.026217228464419477,0.10486891385767791,0.0,0.06741573033707865,0.018726591760299626,0.0,0.0149812734082397,0.052434456928838954,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.00749063670411985,0.0
blue danube restaurant,0.0,0.0,0.08943089430894309,0.016260162601626018,0.032520325203252036,0.08943089430894309,0.0,0.008130081300813009,0.008130081300813009,0.0,0.0,0.024390243902439025,0.04065040650406504,0.016260162601626018,0.0,0.0,0.0,0.016260162601626018,0.0,0.008130081300813009,0.008130081300813009,0.016260162601626018,0.0,0.0,0.0,0.08943089430894309,0.04878048780487805,0.0,0.016260162601626018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056910569105691054,0.0,0.0,0.0,0.08130081300813008,0.024390243902439025,0.04065040650406504,0.04878048780487805,0.016260162601626018,0.07317073170731707,0.0,0.0,0.0,0.0,0.0,0.056910569105691054,0.07317073170731707
blue ocean vietnamese restaurant,0.0,0.0,0.049479166666666664,0.0546875,0.09375,0.018229166666666668,0.0026041666666666665,0.0,0.0026041666666666665,0.0,0.0,0.07291666666666667,0.010416666666666666,0.0390625,0.0,0.0,0.0,0.0026041666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06510416666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1171875,0.03125,0.0,0.0,0.028645833333333332,0.0,0.08072916666666667,0.013020833333333334,0.046875,0.0625,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.19791666666666666
blue star diner,0.0,0.04128440366972477,0.07339449541284404,0.022935779816513763,0.009174311926605505,0.1743119266055046,0.0,0.04128440366972477,0.0045871559633027525,0.022935779816513763,0.0,0.04128440366972477,0.0,0.03211009174311927,0.0,0.013761467889908258,0.0,0.009174311926605505,0.0,0.01834862385321101,0.06880733944954129,0.0,0.0,0.0,0.0,0.08256880733944955,0.04128440366972477,0.0045871559633027525,0.0045871559633027525,0.01834862385321101,0.009174311926605505,0.0,0.0045871559633027525,0.0,0.0,0.027522935779816515,0.0,0.0,0.0,0.0,0.0,0.06422018348623854,0.01834862385321101,0.01834862385321101,0.045871559633027525,0.022935779816513763,0.013761467889908258,0.0,0.0045871559633027525,0.0,0.009174311926605505,0.009174311926605505,0.027522935779816515,0.0
bluefin sushi,0.0,0.0,0.24390243902439024,0.0032520325203252032,0.032520325203252036,0.016260162601626018,0.0,0.0,0.0032520325203252032,0.0,0.0,0.04065040650406504,0.04065040650406504,0.0016260162601626016,0.0,0.0,0.0,0.014634146341463415,0.0,0.0016260162601626016,0.0016260162601626016,0.0,0.0,0.0,0.0,0.06504065040650407,0.0,0.0032520325203252032,0.0,0.08455284552845528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016260162601626018,0.01951219512195122,0.011382113821138212,0.0,0.0,0.004878048780487805,0.06991869918699187,0.0016260162601626016,0.1902439024390244,0.032520325203252036,0.0,0.0,0.07804878048780488,0.0,0.02113821138211382,0.0016260162601626016,0.0
boardwalk fries burgers shakes,0.0,0.0,0.16317016317016317,0.0675990675990676,0.08391608391608392,0.013986013986013986,0.0,0.14918414918414918,0.0,0.002331002331002331,0.0,0.06993006993006994,0.0,0.009324009324009324,0.0,0.009324009324009324,0.0,0.09090909090909091,0.0,0.0,0.1561771561771562,0.0,0.0,0.0,0.0,0.09324009324009325,0.0,0.0,0.0,0.011655011655011656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004662004662004662,0.0,0.0,0.027972027972027972,0.013986013986013986,0.0,0.0,0.013986013986013986,0.0,0.0,0.0,0.0,0.004662004662004662,0.0,0.013986013986013986,0.0
bobby chao's,0.0,0.001567398119122257,0.034482758620689655,0.013322884012539185,0.028996865203761754,0.02664576802507837,0.011755485893416929,0.0,0.007836990595611285,0.0,0.0,0.03683385579937304,0.25783699059561127,0.0822884012539185,0.0,0.009404388714733543,0.0,0.003134796238244514,0.0,0.0007836990595611285,0.0,0.0,0.0,0.0,0.0,0.048589341692789965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028996865203761754,0.018808777429467086,0.0,0.0,0.030564263322884012,0.0023510971786833857,0.029780564263322883,0.006269592476489028,0.06661442006269593,0.022727272727272728,0.0,0.0,0.0,0.0,0.0023510971786833857,0.001567398119122257,0.22648902821316613
bobby's place,0.0,0.04201680672268908,0.058823529411764705,0.03361344537815126,0.01680672268907563,0.058823529411764705,0.0,0.07563025210084033,0.0,0.04201680672268908,0.0,0.03361344537815126,0.0,0.025210084033613446,0.0,0.025210084033613446,0.0,0.0,0.0,0.008403361344537815,0.05042016806722689,0.0,0.0,0.0,0.0,0.07563025210084033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008403361344537815,0.0,0.0,0.15966386554621848,0.008403361344537815,0.0,0.04201680672268908,0.10084033613445378,0.0,0.09243697478991597,0.01680672268907563,0.0,0.0,0.025210084033613446,0.0,0.0,0.0,0.0,0.0
bobby's place pub,0.0,0.06521739130434782,0.050724637681159424,0.050724637681159424,0.021739130434782608,0.06521739130434782,0.0,0.07246376811594203,0.0,0.043478260869565216,0.0,0.036231884057971016,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.0,0.007246376811594203,0.043478260869565216,0.0,0.0,0.0,0.0,0.06521739130434782,0.014492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028985507246376812,0.0,0.0,0.16666666666666666,0.007246376811594203,0.0,0.050724637681159424,0.07971014492753623,0.007246376811594203,0.08695652173913043,0.007246376811594203,0.0,0.0,0.0,0.0,0.007246376811594203,0.0,0.0,0.0
bobo spring roll,0.0,0.12658227848101267,0.08860759493670886,0.0759493670886076,0.0379746835443038,0.0,0.0,0.0,0.012658227848101266,0.012658227848101266,0.0,0.0379746835443038,0.0,0.02531645569620253,0.0,0.08860759493670886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02531645569620253,0.012658227848101266,0.0,0.0,0.06329113924050633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12658227848101267,0.0,0.0,0.0379746835443038,0.0,0.1518987341772152,0.0,0.06329113924050633,0.0,0.0,0.0,0.0,0.0,0.0,0.012658227848101266,0.0
boddums up pub,0.0,0.12389380530973451,0.017699115044247787,0.008849557522123894,0.035398230088495575,0.08849557522123894,0.0,0.061946902654867256,0.0,0.008849557522123894,0.0,0.061946902654867256,0.0,0.04424778761061947,0.0,0.0,0.0,0.0,0.0,0.017699115044247787,0.05309734513274336,0.0,0.0,0.0,0.0,0.09734513274336283,0.008849557522123894,0.0,0.017699115044247787,0.0,0.0,0.0,0.0,0.0,0.0,0.035398230088495575,0.017699115044247787,0.008849557522123894,0.0,0.02654867256637168,0.0,0.035398230088495575,0.061946902654867256,0.0,0.07079646017699115,0.02654867256637168,0.0,0.0,0.035398230088495575,0.0,0.008849557522123894,0.0,0.02654867256637168,0.0
bodega,0.0,0.006711409395973154,0.013422818791946308,0.0,0.06040268456375839,0.0738255033557047,0.0,0.0,0.0,0.0,0.0,0.08053691275167785,0.0,0.020134228187919462,0.0,0.006711409395973154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0738255033557047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013422818791946308,0.4563758389261745,0.0,0.0,0.0,0.006711409395973154,0.0,0.03355704697986577,0.0,0.053691275167785234,0.0,0.0,0.020134228187919462,0.0,0.013422818791946308,0.0,0.04697986577181208,0.0,0.020134228187919462,0.0
bolsa vietnamese,0.0,0.0,0.042826552462526764,0.006423982869379015,0.06852248394004283,0.03854389721627409,0.0,0.0,0.0021413276231263384,0.0,0.0,0.057815845824411134,0.017130620985010708,0.042826552462526764,0.0,0.0,0.0,0.017130620985010708,0.0,0.006423982869379015,0.0021413276231263384,0.0,0.0,0.0,0.0,0.06852248394004283,0.004282655246252677,0.0021413276231263384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09850107066381156,0.023554603854389723,0.0,0.0,0.044967880085653104,0.0,0.13062098501070663,0.0021413276231263384,0.07494646680942184,0.055674518201284794,0.0,0.0,0.0,0.0,0.0,0.019271948608137045,0.1734475374732334
bombay bakery & sweets,0.0,0.0,0.006666666666666667,0.03,0.0,0.056666666666666664,0.0,0.013333333333333334,0.01,0.0,0.0,0.03666666666666667,0.03333333333333333,0.023333333333333334,0.0,0.08666666666666667,0.0,0.0,0.0,0.0,0.0033333333333333335,0.0,0.0,0.0,0.0,0.01,0.0,0.55,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0033333333333333335,0.01,0.0,0.02,0.0,0.0,0.0,0.01,0.02666666666666667,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.03666666666666667,0.0
bombay chowpatty,0.0,0.0,0.011933174224343675,0.01909307875894988,0.0,0.12649164677804295,0.0,0.011933174224343675,0.007159904534606206,0.0,0.0,0.04295942720763723,0.02386634844868735,0.011933174224343675,0.0,0.08353221957040573,0.0,0.0,0.0,0.0,0.002386634844868735,0.0,0.0,0.0,0.0,0.011933174224343675,0.0,0.44630071599045346,0.0,0.0,0.0,0.0,0.011933174224343675,0.0,0.0,0.0,0.002386634844868735,0.00954653937947494,0.0,0.007159904534606206,0.0,0.0,0.00477326968973747,0.007159904534606206,0.016706443914081145,0.016706443914081145,0.0,0.0,0.0,0.0,0.0,0.0,0.12410501193317422,0.0
bombay curry,0.0,0.0,0.023715415019762844,0.007905138339920948,0.011857707509881422,0.12648221343873517,0.0,0.015810276679841896,0.0,0.0,0.0,0.04743083003952569,0.0,0.007905138339920948,0.0,0.03557312252964427,0.0,0.011857707509881422,0.0,0.0,0.003952569169960474,0.0,0.0,0.0,0.0,0.02766798418972332,0.0,0.466403162055336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007905138339920948,0.0,0.0,0.0,0.0,0.003952569169960474,0.023715415019762844,0.02766798418972332,0.007905138339920948,0.023715415019762844,0.0,0.0,0.0,0.0,0.0,0.11857707509881422,0.0
bombay dosa cafe,0.0,0.0,0.012658227848101266,0.02531645569620253,0.0,0.0,0.02531645569620253,0.0379746835443038,0.05063291139240506,0.0,0.0,0.012658227848101266,0.012658227848101266,0.0759493670886076,0.0,0.3670886075949367,0.0,0.012658227848101266,0.0,0.0,0.012658227848101266,0.0,0.0,0.0,0.0,0.08860759493670886,0.0,0.17721518987341772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012658227848101266,0.012658227848101266,0.012658227848101266,0.0,0.0,0.02531645569620253,0.0,0.012658227848101266,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bona roma little italian eatery,0.0,0.009009009009009009,0.0,0.02252252252252252,0.07657657657657657,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.0,0.009009009009009009,0.0,0.02702702702702703,0.0,0.0,0.0,0.0045045045045045045,0.0,0.0,0.0,0.0,0.0,0.12612612612612611,0.02252252252252252,0.02252252252252252,0.05405405405405406,0.0,0.0,0.0,0.0,0.0,0.04504504504504504,0.018018018018018018,0.009009009009009009,0.0045045045045045045,0.009009009009009009,0.32882882882882886,0.0,0.06756756756756757,0.0045045045045045045,0.0,0.013513513513513514,0.02252252252252252,0.0,0.0,0.0045045045045045045,0.0,0.0,0.0,0.018018018018018018,0.0
bonasera pizza & sports bar,0.0,0.03611111111111111,0.0,0.008333333333333333,0.05555555555555555,0.022222222222222223,0.0,0.027777777777777776,0.0,0.008333333333333333,0.0,0.025,0.0,0.011111111111111112,0.0,0.0,0.0,0.0,0.0,0.002777777777777778,0.002777777777777778,0.0,0.0,0.0,0.0,0.016666666666666666,0.0,0.016666666666666666,0.31666666666666665,0.0,0.0,0.0,0.0,0.0,0.002777777777777778,0.025,0.002777777777777778,0.0,0.0,0.2361111111111111,0.0,0.1111111111111111,0.013888888888888888,0.0,0.027777777777777776,0.011111111111111112,0.0,0.0,0.008333333333333333,0.0,0.0,0.0,0.011111111111111112,0.0
bonasera pizza restaurant,0.0,0.0,0.0,0.009230769230769232,0.036923076923076927,0.009230769230769232,0.0,0.009230769230769232,0.0,0.006153846153846154,0.0,0.04,0.0,0.003076923076923077,0.0,0.0,0.0,0.006153846153846154,0.0,0.003076923076923077,0.006153846153846154,0.0,0.0,0.0,0.0,0.027692307692307693,0.009230769230769232,0.009230769230769232,0.3384615384615385,0.0,0.0,0.0,0.0,0.0,0.006153846153846154,0.009230769230769232,0.009230769230769232,0.0,0.024615384615384615,0.28307692307692306,0.0,0.08,0.015384615384615385,0.0,0.027692307692307693,0.027692307692307693,0.0,0.0,0.003076923076923077,0.0,0.0,0.0,0.0,0.0
bonavista peking house,0.0,0.0,0.01832460732984293,0.015706806282722512,0.07068062827225131,0.031413612565445025,0.0,0.0,0.049738219895287955,0.0,0.0,0.10209424083769633,0.35340314136125656,0.002617801047120419,0.0,0.0,0.0,0.013089005235602094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07329842931937172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03664921465968586,0.020942408376963352,0.0,0.0,0.04450261780104712,0.002617801047120419,0.041884816753926704,0.0,0.09162303664921466,0.028795811518324606,0.0,0.0,0.0,0.0,0.0,0.002617801047120419,0.0
boogies burgers,0.0,0.040697674418604654,0.01744186046511628,0.011627906976744186,0.08139534883720931,0.029069767441860465,0.0,0.14534883720930233,0.011627906976744186,0.005813953488372093,0.005813953488372093,0.040697674418604654,0.0,0.029069767441860465,0.0,0.21511627906976744,0.0,0.0,0.0,0.005813953488372093,0.029069767441860465,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.03488372093023256,0.0,0.005813953488372093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03488372093023256,0.01744186046511628,0.0,0.06395348837209303,0.023255813953488372,0.03488372093023256,0.005813953488372093,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0755813953488372,0.0
bookers bbq grill & crab shack,0.0,0.0,0.014285714285714285,0.2,0.04285714285714286,0.0,0.0,0.02857142857142857,0.0,0.0,0.0,0.02857142857142857,0.0,0.02857142857142857,0.0,0.014285714285714285,0.0,0.0,0.0,0.014285714285714285,0.05714285714285714,0.0,0.0,0.0,0.0,0.02857142857142857,0.04285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,0.0,0.0,0.1,0.0,0.0,0.12857142857142856,0.08571428571428572,0.02857142857142857,0.04285714285714286,0.04285714285714286,0.0,0.0,0.0,0.0,0.04285714285714286,0.0,0.0,0.014285714285714285
booster juice,0.0,0.0,0.002004008016032064,0.06813627254509018,0.0,0.014028056112224449,0.0,0.0,0.1282565130260521,0.008016032064128256,0.0,0.02004008016032064,0.0,0.028056112224448898,0.0,0.11222444889779559,0.0,0.03006012024048096,0.0,0.0,0.0,0.0,0.006012024048096192,0.0,0.0,0.3627254509018036,0.006012024048096192,0.13827655310621242,0.0,0.002004008016032064,0.0,0.002004008016032064,0.0,0.0,0.0,0.012024048096192385,0.004008016032064128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026052104208416832,0.008016032064128256,0.0,0.0,0.008016032064128256,0.0,0.0,0.0,0.014028056112224449,0.0
