short_name,number_of_orders,African,Alcohol,Bakery,Barbecue,Beef,Breakfast & Brunch,Bubble Tea,Burgers,Butcher,Canadian,Caribbean,Chicken,Chinese,Coffee/Tea,Convenience,Desserts,Ethiopian,Fast food,Filipino,French,Fries,German,Gluten Free,Halal,Haute Cuisine,Healthy,Hot Dogs & Sausages,Indian,Italian,Japanese,Korean,Kosher,Lamb,Latin American,Mediterranean,Mexican,Middle Eastern,Noodles,Pet Food,Pizza,Popcorn,Pork,Pub food,Rice,Sandwiches & Subs,Seafood,Soup,Spanish,Steakhouse,Sushi,Tacos,Thai,Vegetarian,Vietnamese
fiasco gelato,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiddler's courtyard,13,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.08,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.04,0.12,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0
fiesta liquor,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fiesta market and restaurant,111,0.0,0.0,0.02154398563734291,0.0,0.0,0.005385996409335727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09515260323159784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017953321364452424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01615798922800718,0.0,0.6624775583482945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01615798922800718,0.0,0.003590664272890485,0.017953321364452424,0.0,0.0,0.0,0.15978456014362658,0.0,0.0,0.0
fionn maccool's,415,0.0,0.009523809523809525,0.14603174603174604,0.007407407407407408,0.0010582010582010583,0.007407407407407408,0.0,0.08994708994708994,0.0,0.0010582010582010583,0.0,0.21375661375661376,0.0,0.021164021164021163,0.0,0.0455026455026455,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.01164021164021164,0.0,0.0,0.008465608465608466,0.0,0.0,0.0,0.0,0.0,0.0,0.031746031746031744,0.0,0.0,0.0,0.0,0.0,0.08888888888888889,0.056084656084656084,0.0,0.05925925925925926,0.13227513227513227,0.0,0.0,0.021164021164021163,0.0,0.014814814814814815,0.0,0.010582010582010581,0.0
fire n ice bar & sheesha lounge,22,0.0,0.0,0.0,0.020202020202020204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1414141414141414,0.0,0.010101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.020202020202020204,0.0,0.020202020202020204,0.050505050505050504,0.0,0.0,0.0,0.0,0.0,0.020202020202020204,0.47474747474747475,0.0,0.0,0.0,0.0,0.020202020202020204,0.0,0.030303030303030304,0.0,0.04040404040404041,0.08080808080808081,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.010101010101010102,0.0
fish + rice poke bar,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fit city grill,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
five guys burgers & fries,28283,0.0,0.0062371936726497825,0.0,0.007302680108187853,0.0,0.001901483484960249,0.0,0.3659044340627817,0.0,0.0074747971477747725,0.0,0.0,0.0,0.007368248504220965,0.0,0.10059831161380214,0.0,0.0,0.0,0.0,0.2174821735923285,0.0,0.0,0.0,0.0,0.0010327022375215145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04835669207442013,0.0,0.0,0.2150643389886075,0.00667158429636915,0.0,0.012703876731415457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001901483484960249,0.0
five rivers indian cuisine,14,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0
flame mountain bbq,33,0.0,0.0,0.009823182711198428,0.3045186640471513,0.047151277013752456,0.009823182711198428,0.007858546168958742,0.0,0.0,0.0,0.0,0.03732809430255403,0.37524557956778,0.0137524557956778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019646365422396856,0.007858546168958742,0.0019646365422396855,0.0,0.003929273084479371,0.0,0.0,0.04518664047151277,0.0,0.0,0.0,0.0,0.007858546168958742,0.0,0.0,0.0,0.01768172888015717,0.021611001964636542,0.015717092337917484,0.0,0.05304518664047151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flaming chicken - flame grilled peri peri chicken,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flaming wok,33,0.0,0.0,0.046511627906976744,0.0,0.0,0.046511627906976744,0.03488372093023256,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.03488372093023256,0.0,0.0,0.0,0.7093023255813954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05813953488372093,0.0,0.0,0.0,0.0,0.0,0.011627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0
flavours,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flavours of montreal,4,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flavours of poutine,329,0.0,0.004201680672268907,0.01995798319327731,0.037815126050420166,0.05042016806722689,0.0,0.0,0.05357142857142857,0.0,0.4894957983193277,0.0,0.09663865546218488,0.0,0.008403361344537815,0.0,0.01680672268907563,0.0,0.008403361344537815,0.0,0.0,0.008403361344537815,0.0,0.0,0.0,0.0,0.037815126050420166,0.0,0.0,0.008403361344537815,0.0,0.0,0.0,0.0,0.0,0.007352941176470588,0.0,0.03046218487394958,0.0,0.05567226890756303,0.0,0.0,0.0,0.025210084033613446,0.0,0.03046218487394958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01050420168067227,0.0
fleur de vanille cakes and pastries,65,0.0,0.0,0.4891304347826087,0.0,0.0,0.0,0.0,0.0,0.059782608695652176,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.2826086956521739,0.0,0.0,0.0,0.09239130434782608,0.0,0.0,0.0,0.0,0.0,0.05434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flipp'n burgers,2426,0.0,0.0,0.0,0.01760600062506511,0.07594541098031045,0.021252213772267943,0.0,0.3757683091988749,0.0,0.030003125325554745,0.0,0.06604854672361704,0.0,0.006459006146473591,0.0,0.050526096468382124,0.0,0.0,0.0,0.0,0.158245650588603,0.0,0.0,0.0,0.0,0.02916970517762267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013543077403896239,0.0,0.01583498281070945,0.0,0.0,0.061464735909990624,0.04646317324721325,0.0,0.0,0.0009375976664235858,0.0,0.0,0.0,0.0,0.0,0.0,0.04292113761850193,0.0
flirty bird nashville hot chicken,1414,0.0,0.009737827715355805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8397003745318352,0.0,0.0,0.0,0.0,0.15056179775280898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flying bowl,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
foo asian street food,180,0.0,0.0,0.03470540758676352,0.0,0.06376109765940274,0.0,0.0,0.0,0.0,0.0,0.0,0.08151735270379339,0.03631961259079903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01937046004842615,0.0,0.0,0.0,0.0,0.03712671509281679,0.0,0.2970137207425343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005649717514124294,0.0,0.0,0.0,0.043583535108958835,0.0,0.020177562550443905,0.0,0.021791767554479417,0.0,0.0,0.0,0.0,0.0,0.3099273607748184,0.029055690072639227,0.0
food n vibes caribbean restaurant & lounge,108,0.0,0.0,0.0979381443298969,0.005154639175257732,0.0,0.0,0.0,0.17010309278350516,0.0,0.0,0.17525773195876287,0.3865979381443299,0.0,0.015463917525773196,0.0,0.0,0.0,0.0,0.0,0.0,0.005154639175257732,0.0,0.0,0.0,0.0,0.05670103092783505,0.0,0.061855670103092786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02577319587628866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
food street pizza,254,0.0,0.0,0.0,0.002070393374741201,0.010351966873706004,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010351966873706004,0.012422360248447204,0.0,0.0,0.0,0.0,0.037267080745341616,0.0,0.0,0.08281573498964803,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.006211180124223602,0.0,0.0,0.0,0.5010351966873706,0.0,0.14285714285714285,0.08281573498964803,0.0,0.0,0.002070393374741201,0.0,0.0,0.0,0.0,0.0,0.0,0.008281573498964804,0.0
foothills creamery,3,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
forbidden city dim sum and seafood,156,0.0,0.0,0.048818897637795275,0.024409448818897637,0.04212598425196851,0.03346456692913386,0.0,0.0,0.005118110236220472,0.0,0.0,0.013779527559055118,0.30669291338582677,0.06850393700787402,0.0,0.0,0.0,0.0,0.0,0.03937007874015748,0.0,0.0,0.0,0.0,0.0,0.00826771653543307,0.0003937007874015748,0.0,0.0,0.00984251968503937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002362204724409449,0.0,0.0,0.0,0.10196850393700788,0.005118110236220472,0.08740157480314961,0.027559055118110236,0.16653543307086613,0.00826771653543307,0.0,0.0,0.0,0.0,0.0,0.0,0.0
foreign concept,4,0.0,0.0,0.09090909090909091,0.0,0.030303030303030304,0.0,0.0,0.06060606060606061,0.0,0.0,0.0,0.09090909090909091,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.09090909090909091,0.0,0.030303030303030304,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
fork + farm,4,0.0,0.0,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fork and salad,4165,0.0,0.00015071590052750564,0.0,0.09299171062547099,0.0,0.0,0.0,0.0,0.03391107761868877,0.0,0.0,0.17935192162773173,0.02908816880180859,0.06541070082893745,0.0,0.05275056518462698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3035418236623964,0.0,0.05139412207987943,0.0,0.0,0.0,0.0,0.0,0.0,0.022456669178598343,0.0,0.04657121326299925,0.02908816880180859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019140919366993216,0.0,0.05244913338357197,0.0,0.0,0.021703089675960813,0.0,0.0
fortune one chinese restaurant,2174,0.0,0.0,0.028254288597376387,0.017406659939455095,0.07290615539858729,0.0026488395560040363,0.0,0.0,0.0,0.0,0.0,0.09567356205852674,0.5066220988900101,0.005234611503531786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04875126135216953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05133703329969728,0.0,0.0,0.0,0.04421039354187689,0.0052976791120080725,0.0582744702320888,0.0,0.02983097880928355,0.03355196770938446,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fradu cafe south african bbq,2,0.5,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
franca's italian specialties,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.10144927536231885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43478260869565216,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0
fraserview meats,54,0.0,0.0,0.0,0.08411214953271028,0.0,0.0,0.0,0.02336448598130841,0.0,0.0,0.0,0.3317757009345794,0.0,0.014018691588785047,0.0,0.0,0.0,0.0,0.0,0.0,0.009345794392523364,0.0,0.0,0.0,0.0,0.06074766355140187,0.004672897196261682,0.12149532710280374,0.0,0.0,0.0,0.0,0.07476635514018691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14018691588785046,0.0,0.0,0.12149532710280374,0.0,0.0,0.014018691588785047,0.0,0.0,0.0,0.0,0.0
fresh healthy cafe,5,0.0,0.0,0.125,0.0,0.0,0.25,0.0,0.0,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fresh kitchen,11,0.0,0.0,0.08823529411764706,0.08823529411764706,0.14705882352941177,0.0,0.0,0.0,0.0,0.0,0.0,0.14705882352941177,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20588235294117646,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.029411764705882353,0.08823529411764706,0.0,0.058823529411764705,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0
fresh taste corner,2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fresh-adilla/deerfoot cafe,115,0.0,0.0,0.0,0.0,0.0030303030303030303,0.012121212121212121,0.0,0.0,0.00909090909090909,0.0,0.0,0.04393939393939394,0.0,0.0030303030303030303,0.0,0.00909090909090909,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02878787878787879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.0,0.5151515151515151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03484848484848485,0.0,0.0,0.0,0.0,0.0,0.04242424242424243,0.0,0.0015151515151515152,0.0
freshii,19554,0.0,0.0,0.0011739115423126058,0.006387459862583296,0.0,0.005662396851154922,0.0,0.0,0.040223733729240756,0.0,0.0,0.03573524842039844,0.0,0.009080551047888685,0.00034526810068017814,0.010634257500949488,0.0,0.04250250319372993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32544971170113596,0.0,0.04422884369713082,0.0,0.08472879190691572,0.0,0.0,0.0,0.0,0.044539584987742985,0.18226703034906605,0.0,0.00220971584435314,0.0,0.0,0.002244242654421158,0.004523012118910334,0.0017263405034008909,0.0,0.07129786279045679,0.0,0.06432344715671719,0.0,0.003556261437005835,0.0,0.016020439871560266,0.0,0.001139384732244588,0.0
freshii - dnu,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
freshslice pizza,5191,0.0,3.556693697538768e-05,0.0,0.019526248399487835,0.023403044529805093,0.00597524541186513,0.0,0.0,0.0,0.0,0.0,0.06903542466922749,0.0,0.00245411865130175,0.0,0.011772656138853322,0.0,0.009069568928723858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06779058187508892,0.0,0.0,0.008002560819462228,0.0,0.0,0.0,0.0,0.0,0.5365628112106985,0.0,0.0,0.0,0.0,0.16819604495660834,0.0,0.033006117513159766,0.03514013373168303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010029876227059326,0.0
fried chicken and sandwich co.,41,0.0,0.0,0.02654867256637168,0.0,0.04424778761061947,0.09734513274336283,0.0,0.10619469026548672,0.0,0.0,0.0,0.23008849557522124,0.0,0.08849557522123894,0.0,0.07079646017699115,0.0,0.0,0.0,0.02654867256637168,0.02654867256637168,0.0,0.0,0.0,0.0,0.035398230088495575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017699115044247787,0.0,0.008849557522123894,0.0,0.0,0.0,0.0,0.0,0.061946902654867256,0.0,0.1415929203539823,0.0,0.0,0.0,0.017699115044247787,0.0,0.0,0.0,0.0,0.0
friend's pizza & pasta ltd,829,0.0,0.002906208718626156,0.011624834874504624,0.0066050198150594455,0.0,0.016116248348745046,0.0005284015852047556,0.0,0.0010568031704095112,0.004491413474240423,0.0,0.04491413474240423,0.0,0.001321003963011889,0.0,0.017173051519154558,0.0,0.026948480845442536,0.0,0.0,0.0066050198150594455,0.0,0.001585204755614267,0.001585204755614267,0.0,0.028269484808454426,0.0,0.00607661822985469,0.5394980184940554,0.0,0.0,0.0,0.0,0.0,0.002906208718626156,0.0,0.01558784676354029,0.0,0.001321003963011889,0.16089828269484807,0.0,0.015323645970937912,0.05204755614266843,0.0,0.002642007926023778,0.0010568031704095112,0.0,0.0,0.0002642007926023778,0.0,0.0,0.0,0.030647291941875824,0.0
friend's shawarma,65,0.0,0.0,0.015625,0.0,0.11328125,0.00390625,0.0,0.0,0.00390625,0.05078125,0.0,0.140625,0.0,0.0,0.0,0.0390625,0.0,0.04296875,0.0,0.00390625,0.0234375,0.0,0.0,0.0,0.0,0.01953125,0.0,0.00390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24609375,0.0,0.0,0.00390625,0.0,0.0,0.0546875,0.0,0.234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
friends ethiopian food,4,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47368421052631576,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
friends pizza,430,0.0,0.0,0.0,0.004880849842090152,0.0,0.005742176284811944,0.0,0.0,0.0,0.004019523399368361,0.0,0.023830031581969568,0.0,0.0017226528854435831,0.0,0.0,0.0,0.03560149296583405,0.0,0.0,0.00516795865633075,0.0,0.0,0.0017226528854435831,0.0,0.02555268446741315,0.0,0.304335343095033,0.3054837783519954,0.0,0.0,0.0,0.0,0.0,0.011771461383864484,0.0,0.008900373241458513,0.0,0.0,0.14814814814814814,0.0,0.01923629055412001,0.08096468561584841,0.0,0.0,0.0,0.0,0.0,0.0017226528854435831,0.0,0.0002871088142405972,0.0,0.010910134941142693,0.0
friends with benedicts,406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3619047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fritou,1928,0.0,0.0,0.0914470145239376,0.0,0.0008965393580778196,0.0,0.0,0.05630267168728707,0.0,0.05791644253182715,0.0,0.24027254796485567,0.0,0.0014344629729245114,0.0,0.0,0.0,0.21875560337098798,0.0005379236148466917,0.03693742155280617,0.03693742155280617,0.0,0.0,0.0,0.0,0.013448090371167294,0.0,0.0,0.0016137708445400753,0.0,0.0,0.0,0.0,0.0,0.0,0.0019723865877712033,0.0,0.0,0.007172314864622557,0.0,0.12981889904966828,0.0,0.07602653756499911,0.002331002331002331,0.025282409897794515,0.00017930787161556393,0.0,0.0,0.0005379236148466917,0.0,0.00017930787161556393,0.0,0.0,0.0
fritou chicken,1244,0.0,0.0,0.027682973075464544,0.0,0.01061812665908229,0.0,0.0,0.09404626469472886,0.0,0.0360257868790292,0.0,0.38604474781949183,0.0,0.0,0.0,0.01478953356086462,0.0,0.12286689419795221,0.0,0.0,0.0701554797117937,0.0,0.0,0.0,0.0,0.022753128555176336,0.0,0.014031095942358742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004171406901782328,0.0,0.09480470231323473,0.0,0.043989381873340914,0.0,0.05384907091391733,0.004171406901782328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fritou chicken & bbq inn & catering inc.,272,0.0,0.0,0.002797202797202797,0.005594405594405594,0.013986013986013986,0.0,0.0,0.0,0.0,0.023776223776223775,0.0,0.27972027972027974,0.0,0.0,0.0,0.0,0.0,0.1958041958041958,0.0,0.04195804195804196,0.11888111888111888,0.0,0.0,0.0,0.0,0.0,0.0,0.06573426573426573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10909090909090909,0.0,0.05874125874125874,0.005594405594405594,0.05314685314685315,0.008391608391608392,0.0,0.0,0.0,0.0,0.0,0.0,0.016783216783216783,0.0
fritou chicken & pizza,307,0.0,0.0,0.042915531335149866,0.006130790190735695,0.0,0.0,0.0,0.05722070844686648,0.0,0.007493188010899182,0.0,0.2452316076294278,0.0,0.0,0.0,0.0,0.0,0.1566757493188011,0.0,0.0,0.006811989100817439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3569482288828338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027929155313351498,0.04904632152588556,0.0,0.04155313351498638,0.0,0.0,0.0013623978201634877,0.0,0.0,0.0,0.0,0.0,0.0,0.0006811989100817438,0.0
